#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
c_madang_adj;Madangian;;madanger;;;;;;;;;;;x
c_madiun;Madiun;Madiun;Madiun;;Madiun;;;;;;;;;x
c_madiun_adj;Madiunian;;madiuner;;;;;;;;;;;x
c_madura;Madura;Madura;Madura;;Madura;;;;;;;;;x
c_madura_adj;Maduran;;madurer;;;;;;;;;;;x
c_magelang;Magelang;Magelang;Magelang;;Magelang;;;;;;;;;x
c_magelang_adj;Magelangian;;magelanger;;;;;;;;;;;x
c_maguindanao;Maguindanao;Maguindanao;Maguindanao;;Maguindanao;;;;;;;;;x
c_maguindanao_adj;Maguindanian;;maguindaner;;;;;;;;;;;x
c_makassar;Makassar;Makassar;Makassar;;Makassar;;;;;;;;;x
c_makassar_adj;Makassarian;;makassarer;;;;;;;;;;;x
c_malang;Malang;Malang;Malang;;Malang;;;;;;;;;x
c_malang_adj;Malangian;;malanger;;;;;;;;;;;x
c_malaybalay;Malaybalay;Malaybalay;Malaybalay;;Malaybalay;;;;;;;;;x
c_malaybalay_adj;Malaybalaian;;malaybalaer;;;;;;;;;;;x
c_malili;Malili;Malili;Malili;;Malili;;;;;;;;;x
c_malili_adj;Malilian;;maliler;;;;;;;;;;;x
c_mamasa;Mamasa;Mamasa;Mamasa;;Mamasa;;;;;;;;;x
c_mamasa_adj;Mamasan;;mamaser;;;;;;;;;;;x
c_mamuju;Mamuju;Mamuju;Mamuju;;Mamuju;;;;;;;;;x
c_mamuju_adj;Mamujian;;mamujer;;;;;;;;;;;x
c_mamuju_tengah;Mamuju Tengah;Mamuju Tengah;Mamuju Tengah;;Mamuju Tengah;;;;;;;;;x
c_mamuju_tengah_adj;Mamuju Tengahian;;Mamuju Tengaher;;;;;;;;;;;x
c_mandailing_natal;Mandailing Natal;Mandailing Natal;Mandailing Natal;;Mandailing Natal;;;;;;;;;x
c_mandailing_natal_adj;Mandailing Natalian;;Mandailing Nataler;;;;;;;;;;;x
c_manggarai;Manggarai;Manggarai;Manggarai;;Manggarai;;;;;;;;;x
c_manggarai_adj;Manggarian;;manggarer;;;;;;;;;;;x
c_mangoli;Mangoli;Mangoli;Mangoli;;Mangoli;;;;;;;;;x
c_mangoli_adj;Mangolian;;mangoler;;;;;;;;;;;x
c_manila;Manila;Manila;Manila;;Manila;;;;;;;;;x
c_manila_adj;Manilan;;maniler;;;;;;;;;;;x
c_manjung;Manjung;Manjung;Manjung;;Manjung;;;;;;;;;x
c_manjung_adj;Manjungian;;manjunger;;;;;;;;;;;x
c_manokwari;Manokwari;Manokwari;Manokwari;;Manokwari;;;;;;;;;x
c_manokwari_adj;Manokwarian;;manokwarer;;;;;;;;;;;x
c_manus;Manus;Manus;Manus;;Manus;;;;;;;;;x
c_manus_adj;Manusian;;manuser;;;;;;;;;;;x
c_mappi;Mappi;Mappi;Mappi;;Mappi;;;;;;;;;x
c_mappi_adj;Mappian;;mapper;;;;;;;;;;;x
c_maran;Maran;Maran;Maran;;Maran;;;;;;;;;x
c_maran_adj;Maranian;;maraner;;;;;;;;;;;x
c_marinduque;Marinduque;Marinduque;Marinduque;;Marinduque;;;;;;;;;x
c_marinduque_adj;Marinduquean;;marinduqer;;;;;;;;;;;x
c_markham;Markham;Markham;Markham;;Markham;;;;;;;;;x
c_markham_adj;Markhamian;;markhamer;;;;;;;;;;;x
c_masbate;Masbate;Masbate;Masbate;;Masbate;;;;;;;;;x
c_masbate_adj;Masbatean;;masbater;;;;;;;;;;;x
c_masohi;Masohi;Masohi;Masohi;;Masohi;;;;;;;;;x
c_masohi_adj;Masohian;;masoher;;;;;;;;;;;x
c_massim_islands;Massim Islands;Massim Islands;Massim Islands;;Massim Islands;;;;;;;;;x
c_massim_islands_adj;Massim Islandsian;;Massim Islandser;;;;;;;;;;;x
c_mataram;Mataram;Mataram;Mataram;;Mataram;;;;;;;;;x
c_mataram_adj;Mataramian;;mataramer;;;;;;;;;;;x
c_mati;Mati;Mati;Mati;;Mati;;;;;;;;;x
c_mati_adj;Matian;;mater;;;;;;;;;;;x
c_matsumoto;Matsumoto;Matsumoto;Matsumoto;;Matsumoto;;;;;;;;;x
c_matsumoto_adj;Matsumotian;;matsumoter;;;;;;;;;;;x
c_maybrat;Maybrat;Maybrat;Maybrat;;Maybrat;;;;;;;;;x
c_maybrat_adj;Maybratian;;maybrater;;;;;;;;;;;x
c_medan;Medan;Medan;Medan;;Medan;;;;;;;;;x
c_medan_adj;Medanian;;medaner;;;;;;;;;;;x
c_melaka;Melaka;Melaka;Melaka;;Melaka;;;;;;;;;x
c_melaka_adj;Melakan;;melaker;;;;;;;;;;;x
c_melawi;Melawi;Melawi;Melawi;;Melawi;;;;;;;;;x
c_melawi_adj;Melawian;;melawer;;;;;;;;;;;x
c_mempawah;Mempawah;Mempawah;Mempawah;;Mempawah;;;;;;;;;x
c_mempawah_adj;Mempawahian;;mempawaher;;;;;;;;;;;x
c_mendi;Mendi;Mendi;Mendi;;Mendi;;;;;;;;;x
c_mendi_adj;Mendian;;mender;;;;;;;;;;;x
c_mentawai;Mentawai;Mentawai;Mentawai;;Mentawai;;;;;;;;;x
c_mentawai_adj;Mentawian;;mentawer;;;;;;;;;;;x
c_merangin;Merangin;Merangin;Merangin;;Merangin;;;;;;;;;x
c_merangin_adj;Meranginian;;meranginer;;;;;;;;;;;x
c_meranti;Meranti;Meranti;Meranti;;Meranti;;;;;;;;;x
c_meranti_adj;Merantian;;meranter;;;;;;;;;;;x
c_merauke;Merauke;Merauke;Merauke;;Merauke;;;;;;;;;x
c_merauke_adj;Meraukean;;merauker;;;;;;;;;;;x
c_mersing;Mersing;Mersing;Mersing;;Mersing;;;;;;;;;x
c_mersing_adj;Mersingian;;mersinger;;;;;;;;;;;x
c_mie;Mie;Mie;Mie;;Mie;;;;;;;;;x
c_mie_adj;Miean;;mer;;;;;;;;;;;x
c_mikhaylovsky;Mikhaylovsky;Mikhaylovsky;Mikhaylovsky;;Mikhaylovsky;;;;;;;;;x
c_mikhaylovsky_adj;Mikhaylovskian;;mikhaylovsker;;;;;;;;;;;x
c_milne_bay;Milne Bay;Milne Bay;Milne Bay;;Milne Bay;;;;;;;;;x
c_milne_bay_adj;Milne Baian;;Milne Baer;;;;;;;;;;;x
c_mimika;Mimika;Mimika;Mimika;;Mimika;;;;;;;;;x
c_mimika_adj;Mimikan;;mimiker;;;;;;;;;;;x
c_minahasa;Minahasa;Minahasa;Minahasa;;Minahasa;;;;;;;;;x
c_minahasa_adj;Minahasan;;minahaser;;;;;;;;;;;x
c_minahasa_selatan;Minahasa Selatan;Minahasa Selatan;Minahasa Selatan;;Minahasa Selatan;;;;;;;;;x
c_minahasa_selatan_adj;Minahasa Selatanian;;Minahasa Selataner;;;;;;;;;;;x
c_misamis_occidental;Misamis Occidental;Misamis Occidental;Misamis Occidental;;Misamis Occidental;;;;;;;;;x
c_misamis_occidental_adj;Misamis Occidentalian;;Misamis Occidentaler;;;;;;;;;;;x
c_misamis_oriental;Misamis Oriental;Misamis Oriental;Misamis Oriental;;Misamis Oriental;;;;;;;;;x
c_misamis_oriental_adj;Misamis Orientalian;;Misamis Orientaler;;;;;;;;;;;x
c_mito;Mito;Mito;Mito;;Mito;;;;;;;;;x
c_mito_adj;Mitian;;miter;;;;;;;;;;;x
c_miyae;Miyae;Miyae;Miyae;;Miyae;;;;;;;;;x
c_miyae_adj;Miyaean;;mer;;;;;;;;;;;x
c_miyagi;Miyagi;Miyagi;Miyagi;;Miyagi;;;;;;;;;x
c_miyagi_adj;Miyagian;;miyager;;;;;;;;;;;x
c_miyazaki;Miyazaki;Miyazaki;Miyazaki;;Miyazaki;;;;;;;;;x
c_miyazaki_adj;Miyazakian;;miyazaker;;;;;;;;;;;x
c_miyoshi;Miyoshi;Miyoshi;Miyoshi;;Miyoshi;;;;;;;;;x
c_miyoshi_adj;Miyoshian;;miyosher;;;;;;;;;;;x
c_mokpo;Mokpo;Mokpo;Mokpo;;Mokpo;;;;;;;;;x
c_mokpo_adj;Mokpian;;mokper;;;;;;;;;;;x
c_molibagu;Molibagu;Molibagu;Molibagu;;Molibagu;;;;;;;;;x
c_molibagu_adj;Molibagian;;molibager;;;;;;;;;;;x
c_monbetsu;Monbetsu;Monbetsu;Monbetsu;;Monbetsu;;;;;;;;;x
c_monbetsu_adj;Monbetsian;;monbetser;;;;;;;;;;;x
c_mondulkiri;Mondulkiri;Mondulkiri;Mondulkiri;;Mondulkiri;;;;;;;;;x
c_mondulkiri_adj;Mondulkirian;;mondulkirer;;;;;;;;;;;x
c_morotai;Morotai;Morotai;Morotai;;Morotai;;;;;;;;;x
c_morotai_adj;Morotian;;moroter;;;;;;;;;;;x
c_morowali;Morowali;Morowali;Morowali;;Morowali;;;;;;;;;x
c_morowali_adj;Morowalian;;morowaler;;;;;;;;;;;x
c_mount_hagen;Mount Hagen;Mount Hagen;Mount Hagen;;Mount Hagen;;;;;;;;;x
c_mount_hagen_adj;Mount Hagenian;;Mount Hagener;;;;;;;;;;;x
c_moutong;Moutong;Moutong;Moutong;;Moutong;;;;;;;;;x
c_moutong_adj;Moutongian;;moutonger;;;;;;;;;;;x
c_mt_province;Mt. Province;Mt. Province;Mt. Province;;Mt. Province;;;;;;;;;x
c_mt_province_adj;Mt. Provincean;;Mt. Provincer;;;;;;;;;;;x
c_muar;Muar;Muar;Muar;;Muar;;;;;;;;;x
c_muar_adj;Muarian;;muarer;;;;;;;;;;;x
c_muara_enim;Muara Enim;Muara Enim;Muara Enim;;Muara Enim;;;;;;;;;x
c_muara_enim_adj;Muara Enimian;;Muara Enimer;;;;;;;;;;;x
c_muaro_jambi;Muaro Jambi;Muaro Jambi;Muaro Jambi;;Muaro Jambi;;;;;;;;;x
c_muaro_jambi_adj;Muaro Jambian;;Muaro Jamber;;;;;;;;;;;x
c_mukomuko;Mukomuko;Mukomuko;Mukomuko;;Mukomuko;;;;;;;;;x
c_mukomuko_adj;Mukomukian;;mukomuker;;;;;;;;;;;x
c_muna;Muna;Muna;Muna;;Muna;;;;;;;;;x
c_muna_adj;Munan;;muner;;;;;;;;;;;x
c_musi_banyuasin;Musi Banyuasin;Musi Banyuasin;Musi Banyuasin;;Musi Banyuasin;;;;;;;;;x
c_musi_banyuasin_adj;Musi Banyuasinian;;Musi Banyuasiner;;;;;;;;;;;x
c_musi_rawas;Musi Rawas;Musi Rawas;Musi Rawas;;Musi Rawas;;;;;;;;;x
c_musi_rawas_adj;Musi Rawasian;;Musi Rawaser;;;;;;;;;;;x
c_myogi;Myogi;Myogi;Myogi;;Myogi;;;;;;;;;x
c_myogi_adj;Myogian;;myoger;;;;;;;;;;;x
c_nabire;Nabire;Nabire;Nabire;;Nabire;;;;;;;;;x
c_nabire_adj;Nabirean;;nabirer;;;;;;;;;;;x
c_nadezhdinsky;Nadezhdinsky;Nadezhdinsky;Nadezhdinsky;;Nadezhdinsky;;;;;;;;;x
c_nadezhdinsky_adj;Nadezhdinskian;;nadezhdinsker;;;;;;;;;;;x
c_nagan_raya;Nagan Raya;Nagan Raya;Nagan Raya;;Nagan Raya;;;;;;;;;x
c_nagan_raya_adj;Nagan Rayan;;Nagan Raer;;;;;;;;;;;x
c_nagano;Nagano;Nagano;Nagano;;Nagano;;;;;;;;;x
c_nagano_adj;Naganian;;naganer;;;;;;;;;;;x
c_nagasaki;Nagasaki;Nagasaki;Nagasaki;;Nagasaki;;;;;;;;;x
c_nagasaki_adj;Nagasakian;;nagasaker;;;;;;;;;;;x
c_nagato;Nagato;Nagato;Nagato;;Nagato;;;;;;;;;x
c_nagato_adj;Nagatian;;nagater;;;;;;;;;;;x
c_nagoya;Nagoya;Nagoya;Nagoya;;Nagoya;;;;;;;;;x
c_nagoya_adj;Nagoyan;;nagoer;;;;;;;;;;;x
c_nakadori;Nakadori;Nakadori;Nakadori;;Nakadori;;;;;;;;;x
c_nakadori_adj;Nakadorian;;nakadorer;;;;;;;;;;;x
c_nakagawa;Nakagawa;Nakagawa;Nakagawa;;Nakagawa;;;;;;;;;x
c_nakagawa_adj;Nakagawan;;nakagawer;;;;;;;;;;;x
c_nakhon_viangchan;Nakhon Viangchan;Nakhon Viangchan;Nakhon Viangchan;;Nakhon Viangchan;;;;;;;;;x
c_nakhon_viangchan_adj;Nakhon Viangchanian;;Nakhon Viangchaner;;;;;;;;;;;x
c_nam_dhinh;Nam Ðinh;Nam Ðinh;Nam Ðinh;;Nam Ðinh;;;;;;;;;x
c_nam_dhinh_adj;Nam Ðinhian;;Nam Ðinher;;;;;;;;;;;x
c_nampo;Nampo;Nampo;Nampo;;Nampo;;;;;;;;;x
c_nampo_adj;Nampian;;namper;;;;;;;;;;;x
c_namrole;Namrole;Namrole;Namrole;;Namrole;;;;;;;;;x
c_namrole_adj;Namrolean;;namroler;;;;;;;;;;;x
c_namwon;Namwon;Namwon;Namwon;;Namwon;;;;;;;;;x
c_namwon_adj;Namwonian;;namwoner;;;;;;;;;;;x
c_namyangju;Namyangju;Namyangju;Namyangju;;Namyangju;;;;;;;;;x
c_namyangju_adj;Namyangjian;;namyangjer;;;;;;;;;;;x
c_nanyo;Nanyo;Nanyo;Nanyo;;Nanyo;;;;;;;;;x
c_nanyo_adj;Nanian;;naner;;;;;;;;;;;x
c_nara;Nara;Nara;Nara;;Nara;;;;;;;;;x
c_nara_adj;Naran;;narer;;;;;;;;;;;x
c_narra;Narra;Narra;Narra;;Narra;;;;;;;;;x
c_narra_adj;Narran;;narrer;;;;;;;;;;;x
c_natuna;Natuna;Natuna;Natuna;;Natuna;;;;;;;;;x
c_natuna_adj;Natunan;;natuner;;;;;;;;;;;x
c_nduga;Nduga;Nduga;Nduga;;Nduga;;;;;;;;;x
c_nduga_adj;Ndugan;;nduger;;;;;;;;;;;x
c_negros_occidental;Negros Occidental;Negros Occidental;Negros Occidental;;Negros Occidental;;;;;;;;;x
c_negros_occidental_adj;Negros Occidentalian;;Negros Occidentaler;;;;;;;;;;;x
c_negros_oriental;Negros Oriental;Negros Oriental;Negros Oriental;;Negros Oriental;;;;;;;;;x
c_negros_oriental_adj;Negros Orientalian;;Negros Orientaler;;;;;;;;;;;x
c_nemuro;Nemuro;Nemuro;Nemuro;;Nemuro;;;;;;;;;x
c_nemuro_adj;Nemurian;;nemurer;;;;;;;;;;;x
c_new_ireland;New Ireland;New Ireland;New Ireland;;New Ireland;;;;;;;;;x
c_new_ireland_adj;New Irelandian;;New Irelander;;;;;;;;;;;x
c_ngada;Ngada;Ngada;Ngada;;Ngada;;;;;;;;;x
c_ngada_adj;Ngadan;;ngader;;;;;;;;;;;x
c_nghe_an;Nghê An;Nghê An;Nghê An;;Nghê An;;;;;;;;;x
c_nghe_an_adj;Nghê Anian;;Nghê Aner;;;;;;;;;;;x
c_nias;Nias;Nias;Nias;;Nias;;;;;;;;;x
c_nias_adj;Niasian;;niaser;;;;;;;;;;;x
c_niigata;Niigata;Niigata;Niigata;;Niigata;;;;;;;;;x
c_niigata_adj;Niigatan;;niigater;;;;;;;;;;;x
c_ninh_binh;Ninh Bình;Ninh Bình;Ninh Bình;;Ninh Bình;;;;;;;;;x
c_ninh_binh_adj;Ninh Bìnhian;;Ninh Bìnher;;;;;;;;;;;x
c_ninh_thuan;Ninh Thuân;Ninh Thuân;Ninh Thuân;;Ninh Thuân;;;;;;;;;x
c_ninh_thuan_adj;Ninh Thuânian;;Ninh Thuâner;;;;;;;;;;;x
c_nishiiwai;Nishiiwai;Nishiiwai;Nishiiwai;;Nishiiwai;;;;;;;;;x
c_nishiiwai_adj;Nishiiwian;;nishiiwer;;;;;;;;;;;x
c_nishiki;Nishiki;Nishiki;Nishiki;;Nishiki;;;;;;;;;x
c_nishiki_adj;Nishikian;;nishiker;;;;;;;;;;;x
c_northern_samar;Northern Samar;Northern Samar;Northern Samar;;Northern Samar;;;;;;;;;x
c_northern_samar_adj;Northern Samarian;;Northern Samarer;;;;;;;;;;;x
c_noto;Noto;Noto;Noto;;Noto;;;;;;;;;x
c_noto_adj;Notian;;noter;;;;;;;;;;;x
c_nueva_ecija;Nueva Ecija;Nueva Ecija;Nueva Ecija;;Nueva Ecija;;;;;;;;;x
c_nueva_ecija_adj;Nueva Ecijan;;Nueva Ecijer;;;;;;;;;;;x
c_nueva_vizcaya;Nueva Vizcaya;Nueva Vizcaya;Nueva Vizcaya;;Nueva Vizcaya;;;;;;;;;x
c_nueva_vizcaya_adj;Nueva Vizcayan;;Nueva Vizcaer;;;;;;;;;;;x
c_obi;Obi;Obi;Obi;;Obi;;;;;;;;;x
c_obi_adj;Obian;;ober;;;;;;;;;;;x
c_obihiro;Obihiro;Obihiro;Obihiro;;Obihiro;;;;;;;;;x
c_obihiro_adj;Obihirian;;obihirer;;;;;;;;;;;x
c_occidental_mindoro;Occidental Mindoro;Occidental Mindoro;Occidental Mindoro;;Occidental Mindoro;;;;;;;;;x
c_occidental_mindoro_adj;Occidental Mindorian;;Occidental Mindorer;;;;;;;;;;;x
c_oddar_meanchey;Oddar Meanchey;Oddar Meanchey;Oddar Meanchey;;Oddar Meanchey;;;;;;;;;x
c_oddar_meanchey_adj;Oddar Meancheian;;Oddar Meancheer;;;;;;;;;;;x
c_oekusi;Oekusi;Oekusi;Oekusi;;Oekusi;;;;;;;;;x
c_oekusi_adj;Oekusian;;oekuser;;;;;;;;;;;x
c_ogan_komering_ilir;Ogan Komering Ilir;Ogan Komering Ilir;Ogan Komering Ilir;;Ogan Komering Ilir;;;;;;;;;x
c_ogan_komering_ilir_adj;Ogan Komering Ilirian;;Ogan Komering Ilirer;;;;;;;;;;;x
c_ogan_komering_ulu;Ogan Komering Ulu;Ogan Komering Ulu;Ogan Komering Ulu;;Ogan Komering Ulu;;;;;;;;;x
c_ogan_komering_ulu_adj;Ogan Komering Ulian;;Ogan Komering Uler;;;;;;;;;;;x
c_ogasawara;Ogasawara;Ogasawara;Ogasawara;;Ogasawara;;;;;;;;;x
c_ogasawara_adj;Ogasawaran;;ogasawarer;;;;;;;;;;;x
c_ohotsuku;Ohotsuku;Ohotsuku;Ohotsuku;;Ohotsuku;;;;;;;;;x
c_ohotsuku_adj;Ohotsukian;;ohotsuker;;;;;;;;;;;x
c_oita;Oita;Oita;Oita;;Oita;;;;;;;;;x
c_oita_adj;Oitan;;oiter;;;;;;;;;;;x
c_ok_tedi;Ok Tedi;Ok Tedi;Ok Tedi;;Ok Tedi;;;;;;;;;x
c_ok_tedi_adj;Ok Tedian;;Ok Teder;;;;;;;;;;;x
c_okayama;Okayama;Okayama;Okayama;;Okayama;;;;;;;;;x
c_okayama_adj;Okayaman;;okayamer;;;;;;;;;;;x
c_oki;Oki;Oki;Oki;;Oki;;;;;;;;;x
c_oki_adj;Okian;;oker;;;;;;;;;;;x
c_okinawa;Okinawa;Okinawa;Okinawa;;Okinawa;;;;;;;;;x
c_okinawa_adj;Okinawan;;okinawer;;;;;;;;;;;x
c_oktyabrsky;Oktyabrsky;Oktyabrsky;Oktyabrsky;;Oktyabrsky;;;;;;;;;x
c_oktyabrsky_adj;Oktyabrskian;;oktyabrsker;;;;;;;;;;;x
c_olginsky;Olginsky;Olginsky;Olginsky;;Olginsky;;;;;;;;;x
c_olginsky_adj;Olginskian;;olginsker;;;;;;;;;;;x
c_omiya;Omiya;Omiya;Omiya;;Omiya;;;;;;;;;x
c_omiya_adj;Omiyan;;omer;;;;;;;;;;;x
c_omoi;Omoi;Omoi;Omoi;;Omoi;;;;;;;;;x
c_omoi_adj;Omian;;omer;;;;;;;;;;;x
c_oriental_mindoro;Oriental Mindoro;Oriental Mindoro;Oriental Mindoro;;Oriental Mindoro;;;;;;;;;x
c_oriental_mindoro_adj;Oriental Mindorian;;Oriental Mindorer;;;;;;;;;;;x
c_oro;Oro;Oro;Oro;;Oro;;;;;;;;;x
c_oro_adj;Orian;;orer;;;;;;;;;;;x
c_osaka;Osaka;Osaka;Osaka;;Osaka;;;;;;;;;x
c_osaka_adj;Osakan;;osaker;;;;;;;;;;;x
c_oshima;Oshima;Oshima;Oshima;;Oshima;;;;;;;;;x
c_oshima_adj;Oshiman;;oshimer;;;;;;;;;;;x
c_osumi;Osumi;Osumi;Osumi;;Osumi;;;;;;;;;x
c_osumi_adj;Osumian;;osumer;;;;;;;;;;;x
c_oudomxay;Oudomxay;Oudomxay;Oudomxay;;Oudomxay;;;;;;;;;x
c_oudomxay_adj;Oudomxaian;;oudomxaer;;;;;;;;;;;x
c_oya;Oya;Oya;Oya;;Oya;;;;;;;;;x
c_oya_adj;Oyan;;oer;;;;;;;;;;;x
c_padang;Padang;Padang;Padang;;Padang;;;;;;;;;x
c_padang_adj;Padangian;;padanger;;;;;;;;;;;x
c_padang_lawas;Padang Lawas;Padang Lawas;Padang Lawas;;Padang Lawas;;;;;;;;;x
c_padang_lawas_adj;Padang Lawasian;;Padang Lawaser;;;;;;;;;;;x
c_pakse;Pakse;Pakse;Pakse;;Pakse;;;;;;;;;x
c_pakse_adj;Paksean;;pakser;;;;;;;;;;;x
c_palu;Palu;Palu;Palu;;Palu;;;;;;;;;x
c_palu_adj;Palian;;paler;;;;;;;;;;;x
c_pampanga;Pampanga;Pampanga;Pampanga;;Pampanga;;;;;;;;;x
c_pampanga_adj;Pampangan;;pampanger;;;;;;;;;;;x
c_pangasinan;Pangasinan;Pangasinan;Pangasinan;;Pangasinan;;;;;;;;;x
c_pangasinan_adj;Pangasinanian;;pangasinaner;;;;;;;;;;;x
c_pangkajene;Pangkajene;Pangkajene;Pangkajene;;Pangkajene;;;;;;;;;x
c_pangkajene_adj;Pangkajenean;;pangkajener;;;;;;;;;;;x
c_pangkal_pinang;Pangkal Pinang;Pangkal Pinang;Pangkal Pinang;;Pangkal Pinang;;;;;;;;;x
c_pangkal_pinang_adj;Pangkal Pinangian;;Pangkal Pinanger;;;;;;;;;;;x
c_pangkalan_bun;Pangkalan Bun;Pangkalan Bun;Pangkalan Bun;;Pangkalan Bun;;;;;;;;;x
c_pangkalan_bun_adj;Pangkalan Bunian;;Pangkalan Buner;;;;;;;;;;;x
c_paniai;Paniai;Paniai;Paniai;;Paniai;;;;;;;;;x
c_paniai_adj;Panian;;paner;;;;;;;;;;;x
c_parigi;Parigi;Parigi;Parigi;;Parigi;;;;;;;;;x
c_parigi_adj;Parigian;;pariger;;;;;;;;;;;x
c_partizansk;Partizansk;Partizansk;Partizansk;;Partizansk;;;;;;;;;x
c_partizansk_adj;Partizanskian;;partizansker;;;;;;;;;;;x
c_partizansky;Partizansky;Partizansky;Partizansky;;Partizansky;;;;;;;;;x
c_partizansky_adj;Partizanskian;;partizansker;;;;;;;;;;;x
c_pasangkayu;Pasangkayu;Pasangkayu;Pasangkayu;;Pasangkayu;;;;;;;;;x
c_pasangkayu_adj;Pasangkaian;;pasangkaer;;;;;;;;;;;x
c_pekalongan;Pekalongan;Pekalongan;Pekalongan;;Pekalongan;;;;;;;;;x
c_pekalongan_adj;Pekalonganian;;pekalonganer;;;;;;;;;;;x
c_pekan;Pekan;Pekan;Pekan;;Pekan;;;;;;;;;x
c_pekan_adj;Pekanian;;pekaner;;;;;;;;;;;x
c_pelalawan;Pelalawan;Pelalawan;Pelalawan;;Pelalawan;;;;;;;;;x
c_pelalawan_adj;Pelalawanian;;pelalawaner;;;;;;;;;;;x
c_perlis;Perlis;Perlis;Perlis;;Perlis;;;;;;;;;x
c_perlis_adj;Perlisian;;perliser;;;;;;;;;;;x
c_pesisir_selatan;Pesisir Selatan;Pesisir Selatan;Pesisir Selatan;;Pesisir Selatan;;;;;;;;;x
c_pesisir_selatan_adj;Pesisir Selatanian;;Pesisir Selataner;;;;;;;;;;;x
c_phnom_penh;Phnom Penh;Phnom Penh;Phnom Penh;;Phnom Penh;;;;;;;;;x
c_phnom_penh_adj;Phnom Penhian;;Phnom Penher;;;;;;;;;;;x
c_phongsali;Phongsali;Phongsali;Phongsali;;Phongsali;;;;;;;;;x
c_phongsali_adj;Phongsalian;;phongsaler;;;;;;;;;;;x
c_phu_quoc;Phú Quoc;Phú Quoc;Phú Quoc;;Phú Quoc;;;;;;;;;x
c_phu_quoc_adj;Phú Quocian;;Phú Quocer;;;;;;;;;;;x
c_phu_tho;Phú Tho;Phú Tho;Phú Tho;;Phú Tho;;;;;;;;;x
c_phu_tho_adj;Phú Thian;;Phú Ther;;;;;;;;;;;x
c_phu_yen;Phú Yên;Phú Yên;Phú Yên;;Phú Yên;;;;;;;;;x
c_phu_yen_adj;Phú Yênian;;Phú Yêner;;;;;;;;;;;x
c_phuoc_tuy;Phuoc Tuy;Phuoc Tuy;Phuoc Tuy;;Phuoc Tuy;;;;;;;;;x
c_phuoc_tuy_adj;Phuoc Tuian;;Phuoc Tuer;;;;;;;;;;;x
c_pinrang;Pinrang;Pinrang;Pinrang;;Pinrang;;;;;;;;;x
c_pinrang_adj;Pinrangian;;pinranger;;;;;;;;;;;x
c_piru;Piru;Piru;Piru;;Piru;;;;;;;;;x
c_piru_adj;Pirian;;pirer;;;;;;;;;;;x
c_pohuwato;Pohuwato;Pohuwato;Pohuwato;;Pohuwato;;;;;;;;;x
c_pohuwato_adj;Pohuwatian;;pohuwater;;;;;;;;;;;x
c_polewali_mandar;Polewali Mandar;Polewali Mandar;Polewali Mandar;;Polewali Mandar;;;;;;;;;x
c_polewali_mandar_adj;Polewali Mandarian;;Polewali Mandarer;;;;;;;;;;;x
c_polillo;Polillo;Polillo;Polillo;;Polillo;;;;;;;;;x
c_polillo_adj;Polillian;;poliller;;;;;;;;;;;x
c_ponorogo;Ponorogo;Ponorogo;Ponorogo;;Ponorogo;;;;;;;;;x
c_ponorogo_adj;Ponorogian;;ponoroger;;;;;;;;;;;x
c_port_moresby;Port Moresby;Port Moresby;Port Moresby;;Port Moresby;;;;;;;;;x
c_port_moresby_adj;Port Moresbian;;Port Moresber;;;;;;;;;;;x
c_port_numbay;Port Numbay;Port Numbay;Port Numbay;;Port Numbay;;;;;;;;;x
c_port_numbay_adj;Port Numbaian;;Port Numbaer;;;;;;;;;;;x
c_poso;Poso;Poso;Poso;;Poso;;;;;;;;;x
c_poso_adj;Posian;;poser;;;;;;;;;;;x
c_pozharsky;Pozharsky;Pozharsky;Pozharsky;;Pozharsky;;;;;;;;;x
c_pozharsky_adj;Pozharskian;;pozharsker;;;;;;;;;;;x
c_preah_vihear;Preah Vihear;Preah Vihear;Preah Vihear;;Preah Vihear;;;;;;;;;x
c_preah_vihear_adj;Preah Vihearian;;Preah Vihearer;;;;;;;;;;;x
c_prey_veng;Prey Veng;Prey Veng;Prey Veng;;Prey Veng;;;;;;;;;x
c_prey_veng_adj;Prey Vengian;;Prey Venger;;;;;;;;;;;x
c_probolinggo;Probolinggo;Probolinggo;Probolinggo;;Probolinggo;;;;;;;;;x
c_probolinggo_adj;Probolinggian;;probolingger;;;;;;;;;;;x
c_progranichny;Progranichny;Progranichny;Progranichny;;Progranichny;;;;;;;;;x
c_progranichny_adj;Progranichnian;;progranichner;;;;;;;;;;;x
c_puerto_princesa;Puerto Princesa;Puerto Princesa;Puerto Princesa;;Puerto Princesa;;;;;;;;;x
c_puerto_princesa_adj;Puerto Princesan;;Puerto Princeser;;;;;;;;;;;x
c_puncak;Puncak;Puncak;Puncak;;Puncak;;;;;;;;;x
c_puncak_adj;Puncakian;;puncaker;;;;;;;;;;;x
c_pursat;Pursat;Pursat;Pursat;;Pursat;;;;;;;;;x
c_pursat_adj;Pursatian;;pursater;;;;;;;;;;;x
c_pusan;Pusan;Pusan;Pusan;;Pusan;;;;;;;;;x
c_pusan_adj;Pusanian;;pusaner;;;;;;;;;;;x
c_pyongsong;Pyongsong;Pyongsong;Pyongsong;;Pyongsong;;;;;;;;;x
c_pyongsong_adj;Pyongsongian;;pyongsonger;;;;;;;;;;;x
