##CUSTOMIZABLE LOCALIZATION##
EVTDESC_MNM_1212_B;My [mnm_scrying_dead.GetSonDaughter] has passed. Was this what my vision in the ink was about? How was I to know? Oh, woe is me.;;;;;;;;;;;;x
EVTDESC_MNM_1214_B;Some time has passed since my pet died. Was this what my vision in the ink was about? How was I to know? Oh, woe is me.;;;;;;;;;;;;x
EVTDESC_MNM_1227;Nothing has happened that I can attribute to my vision in the ink. I'm starting to think I didn't see anything at all.;;;;;;;;;;;;x
EVTDESC_MNM_1250;The human mind holds many secret in its depths, but it is not indecipherable. If I make the right test with the right frame of mind, I will uncover the destiny of [horoscope_child.GetTitledFirstName].;;;;;;;;;;;;x
EVTDESC_MNM_1251_steward;After finally giving the test to my child, I have noticed that my [horoscope_child.GetDaughterSon] received a high score in mathematics and logic... I am fairly certain that this indicates that [horoscope_child.GetSheHe] is destined for administrative tasks and a practical mind.;;;;;;;;;;;;x
EVTDESC_MNM_1251_fighter;After finally giving the test to my child, I have noticed that my [horoscope_child.GetDaughterSon] got above-average scores in history and geography... I am fairly certain that this indicates that [horoscope_child.GetSheHe] is destined for the battlefield and a combat prowess uncommon amongst most of our members at court.;;;;;;;;;;;;x
EVTDESC_MNM_1251_diplomat;After finally giving the test to my child, I have noticed that my [horoscope_child.GetDaughterSon] received a high score in social intellect... I am fairly certain that this indicates that [horoscope_child.GetSheHe] is destined for a position of diplomacy, with wits and charm uncommon amongst most of our members at court.;;;;;;;;;;;;x
EVTDESC_MNM_1251_schemer;After finally giving the test to my child, I have noticed that my [horoscope_child.GetDaughterSon] received a high score in critical thinking... I am fairly certain that this indicates that [horoscope_child.GetSheHe] is destined for intrigue and cleverness.;;;;;;;;;;;;x
EVTDESC_MNM_1251_scholar;After finally giving the test to my child, I have noticed that my [horoscope_child.GetDaughterSon] got high scores in reading comprehension... I am fairly certain that this indicates that [horoscope_child.GetSheHe] is destined for studying, and an intellect uncommon amongst most of our members at court.;;;;;;;;;;;;x
EVTDESC_MNM_1252_A;My [horoscope_maker.GetFatherMother] gave me a grueling test and recently finished evaluating it. "You'll make a fine [Root.GetHermeticsDestinedRole] one day", [horoscope_maker.GetSheHe] says. While I am not sure what [horoscope_maker.GetSheHe] means, I have noticed that [horoscope_maker.GetSheHe] looks at me differently lately... Perhaps with pride?;;;;;;;;;;;;x
EVTDESC_MNM_1252_B;My [horoscope_maker.GetFatherMother] gave me a greuling test. A servant told me that it is for my own good. I am not sure what [horoscope_maker.GetSheHe] gets from it, but I have noticed that [horoscope_maker.GetSheHe] looks at me differently lately... "What good is another [Root.GetHermeticsDestinedRole]?" [horoscope_maker.GetSheHe] sighs, and walks away.;;;;;;;;;;;;x
EVTDESC_MNM_1252_C;Before [horoscope_maker.GetSheHe] passed away, I'm told that [horoscope_maker.GetFatherMother] prepared a special test for me and forced me to complete it. I am not sure what all of this means, but I I have heard servants whispering about it. They say the results say I am destined for greatness.;;;;;;;;;;;;x
EVTDESC_MNM_1252_D;Before [horoscope_maker.GetSheHe] passed away, I'm told that [horoscope_maker.GetFatherMother] had me take a special test. Servants tell me it was about my destiny, and that my [horoscope_maker.GetFatherMother] did not think the results were in my favor.;;;;;;;;;;;;x
EVTOPTA_MNM_1253;The test results were right after all.;;;;;;;;;;;;x
EVTOPTA_MNM_1253_TT;In line with [horoscope_child.GetHerHis] results, you believe §Y[horoscope_child.GetTitledFirstName]§! will make great use of this talent.\n;;;;;;;;;;;;x
EVTOPTC_MNM_1253;The results say what they say.;;;;;;;;;;;;x
EVTDESC_MNM_1254_fighter;I wipe the sweat from my brow as [inspiring_adult.GetTitledFirstName] points out the flaws in my parrying technique. I'm glad that a [inspiring_adult.GetEducationRole] like [inspiring_adult.GetHerHim] takes time out of [inspiring_adult.GetHerHis] schedule to spar with me, and fighting has in some ways become part of who I am. I sometimes wonder whether my [horoscope_maker.GetFatherMother] was right... Did the test tell me the results of my battles too?;;;;;;;;;;;;x
EVTDESC_MNM_1254_schemer;[inspiring_adult.GetTitledFirstName] has often inspired me to keep my eyes and ears sharp... So when I find [inspiring_adult.GetHerHis] notes carelessly strewn around [inspiring_adult.GetHerHis] quarters, I cannot help but wonder if [inspiring_adult.GetSheHe] intended for me to find them. "From every [Root.GetOnlyDynastyName], [Root.GetSheHe] could be the one we will remember... Will the young [Root.GetLordLady] refuse what the test has so clearly laid out for [Root.GetHerHim]?";;;;;;;;;;;;x
EVTDESC_MNM_1254_scholar;"Reading has always come naturally to you, child", [inspiring_adult.GetTitledFirstName] tells me, leaning in over my notes. "Your writing is improving as well", [inspiring_adult.GetSheHe] adds, walking back to [inspiring_adult.GetHerHis] seat by the window. The [Root.GetCapitalHolding] is unusually quiet today and outside the sun is shining. Lost in thought, my mind drifts to my [horoscope_maker.GetFatherMother]'s standardized test.;;;;;;;;;;;;x
EVTDESC_MNM_1255_A;I am told by the educators that my [horoscope_child.GetDaughterSon] [horoscope_child.GetFirstName] remains interested in [horoscope_child.GetHermeticsDestinedExpertise]. Turning my eyes upwards, I pause for a moment, marveling at how accurate the test was.;;;;;;;;;;;;x
EVTDESC_MNM_1255_B;I am told by the educators that my [horoscope_child.GetDaughterSon] [horoscope_child.GetFirstName] remains interested in [horoscope_child.GetHermeticsDestinedExpertise]. Turning my eyes upwards, I take a deep breath. Perhaps the test showed something that can't be changed. May it be that [horoscope_child.GetFirstName]'s destiny is out of my control?;;;;;;;;;;;;x
EVTDESC_MNM_1255_C;I am told by the educators that my [horoscope_child.GetDaughterSon] [horoscope_child.GetFirstName] is growing reluctant to the idea of becoming a [horoscope_child.GetHermeticsDestinedRole]. Sighing, I rub my temples. Perhaps knowing about [horoscope_child.GetHerHis] talents makes [horoscope_child.GetHerHim] anxious?;;;;;;;;;;;;x
EVTDESC_MNM_1255_D;I am told by the educators that my [horoscope_child.GetDaughterSon] [horoscope_child.GetFirstName] is growing increasingly reluctant to the idea of becoming a [horoscope_child.GetHermeticsDestinedRole]. I take a deep breath while I contemplate the test and its supposed accuracy.;;;;;;;;;;;;x
EVTOPTA_MNM_1255;I believe the test told the truth about [horoscope_child.GetTitledFirstName].;;;;;;;;;;;;x
EVTOPTB_MNM_1255;Actually, I think the test gave my [horoscope_child.GetDaughterSon] the wrong result.;;;;;;;;;;;;x
EVTOPTB_MNM_1255_TT;You doubt the importance of the standardized test you made for §Y[horoscope_child.GetTitledFirstName]§!.\n;;;;;;;;;;;;x
EVTDESC_MNM_1270_A;Over the years, I've always felt motivated to study the art of [Root.GetHermeticsDestinedExpertise]. Even once I officially finished my education, I did not feel satisfied. "There must be more to this", I urged my educators, and they have indulged me. I am not sure if the test was truly accurate, as my [horoscope_maker.GetFatherMother] thought it was, but I do feel like I can finally be more than what everyone has assumed.;;;;;;;;;;;;x
EVTDESC_MNM_1270_B;Over the years, I've always felt motivated to study the art of [Root.GetHermeticsDestinedExpertise]. Even once I officially finished my education, I did not feel satisfied. "There must be more to this", I urged my educators, and they have indulged me. My [horoscope_maker.GetFatherMother] might have had said other things, but I feel confident that the test showed me the true path forward in life.;;;;;;;;;;;;x
EVTDESC_MNM_1270_C;Over the years, I haven't always felt motivated to study the art of [Root.GetHermeticsDestinedExpertise]. Yet I did not feel satisfied at all, once I officially finished my education. "I think I made a mistake in neglecting these studies", I urged my educators, and they have indulged me. I am not sure if the test was truly accurate, as my [horoscope_maker.GetFatherMother] believed it was, but I do feel like I can finally be more than what everyone has assumed.;;;;;;;;;;;;x
EVTDESC_MNM_1270_D;Over the years, I haven't always felt motivated to study the art of [Root.GetHermeticsDestinedExpertise]. Yet I did not feel satisfied once I finished my education. "I think I made a mistake in neglecting these studies", I urged my educators, and they have indulged me. My [horoscope_maker.GetFatherMother] might have had other plans for me, but perhaps [horoscope_maker.GetHerHis] test was right all along?;;;;;;;;;;;;x
EVTDESC_MNM_1400;I brewed the solution just like the instructions dictated. Mere seconds after it passed my lips a wave of pleasurable sensations rolled over me! While the peak of my bliss was short-lived, that first rush must have washed away the dispiriting depression that has plagued me for so long.;;;;;;;;;;;;x
EVTDESC_MNM_1402;I brewed the solution just like the instructions dictated. [From.GetTitledFirstName] gratefully accepted my help and as soon as [From.GetSheHe] drank my concoction, I could see a change in [From.GetHerHim]. Now the light has returned to [From.GetHerHis] eyes!;;;;;;;;;;;;x
quest_hermetics_find_apprentice_desc;Every respectable scholar of the Schools of Learning should take on an apprentice. Scientific experiments are complex operations which requires extra hands, and what [Root.GetTitle] has enough time to search dusty libraries, shady markets and faraway forests for rare ingredients?;;;;;;;;;;;;x
EVTDESC_MNM_1414;[From.GetSocietyRank] [From.GetFirstName]'s apprenticeship has reached its end. [From.GetSheHeCap] knows enough of chemistry, psychology and Cosmogony to be acknowledged as an Schools of Learning scholar in [From.GetHerHis] own rights. As a parting gift, I gave [From.GetHerHim] a tome containing a few of my most well-guarded secrets. I did not pretend to notice the tears in [From.GetHerHis] eyes, but they touched me deeply.;;;;;;;;;;;;x
emerald_tablet;The Cosmos;;;;;;;;;;;;x
emerald_tablet_desc;Said to be written by Carolus Saganus himself, this great work is supposed to hold the secret of the Cosmos and its transmutation. Someone who succeeds in deciphering its ancient and obscure language is one step closer to scientific understanding.;;;;;;;;;;;;x
EVTDESC_MNM_1418;To [Root.GetFromThisHermeticsRank] [Root.GetFirstName],\n\nMy [Root.GetSisterBrother], I have a proposal which might interest you. An old letter detailing the possible locations of some antediluvian scientific writings came into my possession not many moons ago. If you fund an expedition, we can search for these treasures together!\n\nAs above, so below.\nSigned, [From.GetSocietyRank] [From.GetFirstName];;;;;;;;;;;;x
EVTDESC_MNM_1420_A;To [Root.GetFromThisHermeticsRank] [Root.GetFirstName],\nThe letter mentioned three antediluvian texts: a tome in a local antiquary, a scroll hidden in a [temple_site.Holder.GetHouseOfWorship] in [temple_site.GetName], and a tablet in the ancient library ruins of [ruin_site.GetName] in [ruin_site.Holder.TopLiege.PrimaryTitle.GetName]. The further we venture, in distance as well as into the past, the greater secrets we might uncover. The choice is yours.\n\nSigned, [From.GetSocietyRank] [From.GetFirstName];;;;;;;;;;;;x
EVTTITLE_MNM_1422;Cosmos;;;;;;;;;;;;x
EVTDESC_MNM_1422;When we found the engraved door to the chamber, we could hardly believe our eyes. [From.GetSocietyRank] [From.GetFirstName] and I had nearly given up. That day would be the very last of our search, we had decided, so our discovery must surely have been a divine miracle! My hands were shaking as I, alongside the servants, cleared the last rubble and heaved the door open.\n\nLantern held high over our heads, my colleague and I entered first. The faint light fell on countless pots and chests, elaborate wall paintings and a great forge. Something else reflected the light from deep within the chamber, something incredibly ancient... [From.GetFirstName]'s breaths were quick and shallow. 'It.... it cannot be!';;;;;;;;;;;;x
EVTOPTA_MNM_1422;Finally, the deepest secrets of Carolus Saganus shall be mine!;;;;;;;;;;;;x
EVTOPTA_MNM_1423;Do my eyes deceive me, or is that old American?;;;;;;;;;;;;x

String_Universal_Theology;the truth of Universal Cosmogony;;;;;;;;;;;;x
String_origin_of_the_Trinity_before_Messiah;the origins of the scientific method in the era before the Schools of Learning;;;;;;;;;;;;x
String_Qabalah;the Quantum's relationship to the Cosmos;;;;;;;;;;;;x
String_unity_with_the_One;how unity with the Universe is achieved;;;;;;;;;;;;x
String_nature_of_Prima_materia;the nature of the First Particle;;;;;;;;;;;;x
String_nature_of_the_Inner_and_the_Outer_cosmos;the nature of the Inner and the Outer mind;;;;;;;;;;;;x
String_Prisca_theologia;unity through the lens of the Unified Theory;;;;;;;;;;;;x
String_esoteric_meaning_of_the_Caduceus;the semiotic meaning of the Crimson Books;;;;;;;;;;;;x
String_truth_inherent_to_Divine_Consciousness;the truth inherent in Higher Consciousness;;;;;;;;;;;;x
String_interaction_of_the_soul_and_alchemy;the interaction between the mind and chemistry;;;;;;;;;;;;x
String_very_definition_of_a_true_magnum_opus;the definition of a true master thesis;;;;;;;;;;;;x
String_the_nature_of_the_Judgements_and_the_Bazaar;the origin of all species;;;;;;;;;;;;x
String_the_movement_of_celestial_bodies;the inner workings of the subconscious;;;;;;;;;;;;x
String_the_laws_of_the_stars;the third body problem;;;;;;;;;;;;x
String_divinity_of_snails;the Fibonacci spiral in nature;;;;;;;;;;;;x
String_snake_or_staff;whether books and scrolls are semiotically the exact same thing;;;;;;;;;;;;x
String_why_gold_anyways;how to derive atomic power from 'heavy metals' to begin with;;;;;;;;;;;;x
String_emerald_tablet_kept_at_home;whether it's true that I have a pristine copy of the Cosmos at home or not;;;;;;;;;;;;x
String_soul_leaving_body;how it would be incredible if one's subconscious could reveal itself openly, then return below the surface;;;;;;;;;;;;x
String_kings_or_angels_higher_ranked;what is more important in the Cosmic hierarchy, stars or planets;;;;;;;;;;;;x
String_top_ten_alchemists;the top ten scientists of all time;;;;;;;;;;;;x
String_that_feeling;that feeling of Cosmic unity you get from smelling certain liquids at the moment of synthesis;;;;;;;;;;;;x
String_alchemists_make_better_lovers;why it is that brutes and harpies are more able to get lovers than us;;;;;;;;;;;;x
String_trinity_or_maybe_quaternity;whether or not black swans could exist;;;;;;;;;;;;x

EVTDESC_MNM_1630;I face the daunting task of researching and writing an entire essay, to be reviewed by my peers... To have it be accepted by the League would be a great boon to me, but if the quality is found to be lacking it might be a big blow to my prestige.;;;;;;;;;;;;x
EVTOPTA_MNM_1630_TT;The risks and rewards may be what they are, you have neither the time nor the resources to make an extraordinary effort, and will rely on your intelligence rather than on hard work.;Quels que soient les risques et les récompenses, vous n'avez ni le temps ni les ressources pour faire un effort extraordinaire, et vous comptez sur votre intelligence plutôt que sur le dur labeur.;Ganz gleich, was auch auf dem Spiel stehen mag, Eure Zeit und Ressourcen erlauben keine gewaltigen Aufwand, also werdet Ihr Euch in der Hauptsache auf Eure Intelligenz verlassen müssen.;;Los riesgos y recompensas serán los que serán, pero no tienes ni el tiempo ni los recursos para esforzarte afanosamente, y confiarás más en tu inteligencia que en el trabajo intensivo.;;;;;;;;;x
EVTOPTD_MNM_1630_TT;You will spend extra time and resources on writing the essay paper, even if this comes to the detriment of managing your realm. Surely this will produce a paper of high quality!;;;;;;;;;;;;x
theory_paper_heavy_investment;Focusing on Essay;;;;;;;;;;;;x
theory_paper_heavy_investment_desc;This character is focusing on writing a comprehensive essay, and is therefore unable to spend enough time actually governing.;;;;;;;;;;;;x
EVTDESCA_MNM_1640_RITUALS;It is finished! I have produced [Root.GetTheoryPaperQuality] paper on ekpyrotic cosmogony! It explores the potential cyclical nature of Creation itself, which might provide a new approach to Cosmogony. Now all that is left is to submit it to my scientific peers, for review.;;;;;;;;;;;;x
EVTDESCA_MNM_1640_ASCENSION;It is finished! I have produced [Root.GetTheoryPaperQuality] paper on the Big Bang! It explores the mechanics behind the great event, and new perspectives by which one might uncover this, which in turn might provide a new approach to Cosmogony. Now all that is left is to submit it to my scientific peers, for review.;;;;;;;;;;;;x
EVTDESCA_MNM_1640_MIND_OF_GOD;It is finished! I have produced [Root.GetTheoryPaperQuality] paper on the Laws of the Cosmos! It explores the Cosmic Order that permeates this world, and might provide a new insight into Theurgy. Now all that is left is to submit it to my scientific peers, for review.;;;;;;;;;;;;x
EVTDESCA_MNM_1640_TRANSLATING_HIEROGLYPHICS;It is finished! I have produced [Root.GetTheoryPaperQuality] paper on semiotic interpretation! It explores the hidden meaning in these ancient texts, which might in turn provide a new insight into Cosmogony. Now all that is left is to submit it to my scientific peers, for review.;;;;;;;;;;;;x
EVTDESCA_MNM_1640_DISTILLATION;It is finished! I have produced [Root.GetTheoryPaperQuality] paper on distillation! It explores new methods of the process, which might enable the creation of a variety of exciting new chemical solutions. Now all that is left is to submit it to my scientific peers, for review.;;;;;;;;;;;;x
EVTDESCA_MNM_1640_FERMENTATION;It is finished! I have produced [Root.GetTheoryPaperQuality] paper on fermentation! It explores new approaches to the process, which might enable the creation of a variety of exciting new chemical solutions. Now all that is left is to submit it to my scientific peers, for review.;;;;;;;;;;;;x
EVTDESCA_MNM_1640_ELIXIR_OF_LIFE;It is finished! I have produced [Root.GetTheoryPaperQuality] paper on the elusive Cure for the Common Cold! It explores the concept, both in a practical and semiotic sense, and it delves into potential methods of creating it. Now all that is left is to submit it to my scientific peers, for review.;;;;;;;;;;;;x
EVTDESCA_MNM_1640_PILOSOPHERS_STONE;It is finished! I have produced [Root.GetTheoryPaperQuality] paper on Atomic Transmutation! It explores the concept, and its potential for transmuting seawater into infinite energy, as well as how to create it. Now all that is left is to submit it to my scientific peers, for review.;;;;;;;;;;;;x
EVTDESCA_MNM_1640_PLANETS;It is finished! I have produced [Root.GetTheoryPaperQuality] paper on fundamental semiotics! It explores psychology, in particular the way the Mind connects certain concepts, and how they are interpreted. Now all that is left is to submit it to my scientific peers, for review.;;;;;;;;;;;;x
EVTDESCA_MNM_1640_STARS;It is finished! I have produced [Root.GetTheoryPaperQuality] paper on the subconscious! It explores psychology, in particular the unconscious operation of the Mind and what truths it can reveal. Now all that is left is to submit it to my scientific peers, for review.;;;;;;;;;;;;x
EVTDESCA_MNM_1640_MOON;It is finished! I have produced [Root.GetTheoryPaperQuality] paper on the Superego! It explores psychology, and in particular the nature and importance of this aspect of the Mind. Now all that is left is to submit it to my scientific peers, for review.;;;;;;;;;;;;x
EVTDESCA_MNM_1640_SUN;It is finished! I have produced [Root.GetTheoryPaperQuality] paper on the Id! It explores psychology, and in particular the nature and importance of this aspect of the Mind. Now all that is left is to submit it to my scientific peers, for review.;;;;;;;;;;;;x

EVTDESCA_MNM_1641_RITUALS;A few days ago, [From.GetSocietyRank] [From.GetFirstName] told me that [From.GetSheHe] had written a paper on ekpyrotic cosmogony, and handed me a copy to review. Reading through it, it is apparent that [Root.GetTheoryPaperQualityExpanded] Do I see fit to endorse it, however?;;;;;;;;;;;;x
EVTDESCA_MNM_1641_ASCENSION;A few days ago, [From.GetSocietyRank] [From.GetFirstName] told me that [From.GetSheHe] had written a paper on the Big Bang, and handed me a copy to review. Reading through it, it is apparent that [Root.GetTheoryPaperQualityExpanded] Do I see fit to endorse it, however?;;;;;;;;;;;;x
EVTDESCA_MNM_1641_MIND_OF_GOD;A few days ago, [From.GetSocietyRank] [From.GetFirstName] told me that [From.GetSheHe] had written a paper on the Laws of the Cosmos, and handed me a copy to review. Reading through it, it is apparent that [Root.GetTheoryPaperQualityExpanded] Do I see fit to endorse it, however?;;;;;;;;;;;;x
EVTDESCA_MNM_1641_TRANSLATING_HIEROGLYPHICS;A few days ago, [From.GetSocietyRank] [From.GetFirstName] told me that [From.GetSheHe] had written a paper on semiotic interpretation, and handed me a copy to review. Reading through it, it is apparent that [Root.GetTheoryPaperQualityExpanded] Do I see fit to endorse it, however?;;;;;;;;;;;;x
EVTDESCA_MNM_1641_ELIXIR_OF_LIFE;A few days ago, [From.GetSocietyRank] [From.GetFirstName] told me that [From.GetSheHe] had written a paper on the Cure for the Common Cold, and handed me a copy to review. Reading through it, it is apparent that [Root.GetTheoryPaperQualityExpanded] Do I see fit to endorse it, however?;;;;;;;;;;;;x
EVTDESCA_MNM_1641_PILOSOPHERS_STONE;A few days ago, [From.GetSocietyRank] [From.GetFirstName] told me that [From.GetSheHe] had written a paper on Atomic Transmutation, and handed me a copy to review. Reading through it, it is apparent that [Root.GetTheoryPaperQualityExpanded] Do I see fit to endorse it, however?;;;;;;;;;;;;x
EVTDESCA_MNM_1641_PLANETS;A few days ago, [From.GetSocietyRank] [From.GetFirstName] told me that [From.GetSheHe] had written a paper on fundamental semiotics, and handed me a copy to review. Reading through it, it is apparent that [Root.GetTheoryPaperQualityExpanded] Do I see fit to endorse it, however?;;;;;;;;;;;;x
EVTDESCA_MNM_1641_STARS;A few days ago, [From.GetSocietyRank] [From.GetFirstName] told me that [From.GetSheHe] had written a paper on the subconscious Mind, and handed me a copy to review. Reading through it, it is apparent that [Root.GetTheoryPaperQualityExpanded] Do I see fit to endorse it, however?;;;;;;;;;;;;x
EVTDESCA_MNM_1641_MOON;A few days ago, [From.GetSocietyRank] [From.GetFirstName] told me that [From.GetSheHe] had written a paper on the Superego, and handed me a copy to review. Reading through it, it is apparent that [Root.GetTheoryPaperQualityExpanded] Do I see fit to endorse it, however?;;;;;;;;;;;;x
EVTDESCA_MNM_1641_SUN;A few days ago, [From.GetSocietyRank] [From.GetFirstName] told me that [From.GetSheHe] had written a paper on the Id, and handed me a copy to review. Reading through it, it is apparent that [Root.GetTheoryPaperQualityExpanded] Do I see fit to endorse it, however?;;;;;;;;;;;;x

published_theorem;Published an Essay;;;;;;;;;;;;x
published_theorem_desc;This character has successfully published an essay.;;;;;;;;;;;;x

choose_hermetic_art;Choose Specialty;;;;;;;;;;;;x
choose_hermetic_art_desc;Choose to focus on one of the three specialties within §Y[Root.Society.GetName]§!. Doing so will allow you to choose a lifestyle trait.;;;;;;;;;;;;x
choose_hermetic_art_power_desc;Enables §Gright-clicking§! on your character's portrait in order choose one of the three different specialties within the Schools of Learning, allowing you to decide on your lifestyle.;;;;;;;;;;;;x
choose_hermetic_art_allow_tooltip;Is allowed to choose a Specialty at this time\n;;;;;;;;;;;;x
EVTDESC_MNM_1900;I have been in the Schools of Learning for some time and yet, I have not been able to contemplate enough on all of the three specialties. If I were to focus on one of them I might further increase my understanding of it. But which specialty should I choose?;;;;;;;;;;;;x
EVTOPTA_MNM_1900;Psychology and the study of the Mind.;;;;;;;;;;;;x
EVTOPTB_MNM_1900;Chemistry and the interaction of particles.;;;;;;;;;;;;x
EVTOPTC_MNM_1900;Cosmogony and the universe.;;;;;;;;;;;;x
EVTOPTD_MNM_1900;I changed my mind. Perhaps another time.;;;;;;;;;;;;x
EVTOPTA_MNM_1900_TOOLTIP;This art will lead to the §YScholar§! trait.;Cet art mènera au trait '§YÉrudit§!'.;Diese Kunst führt zur Eigenschaft §YGelehrter§!.;;Esta arte te guiará hacia el rasgo §YErudito§!.;;;;;;;;;x
EVTOPTB_MNM_1900_TOOLTIP;This art will lead to the §YMystic§! trait;Cet art mènera au trait '§YMystique§!'.;Diese Kunst führt zur Eigenschaft §YMystiker§!.;;Esta arte te guiará hacia el rasgo §YMístico§!.;;;;;;;;;x
EVTOPTC_MNM_1900_TOOLTIP;This art will lead to the §YTheologian§! trait;Cet art mènera au trait '§YThéologien§!'.;Diese Kunst führt zur Eigenschaft §YTheologe§!.;;Esta arte te guiará hacia el rasgo §YTeólogo§!.;;;;;;;;;x
EVTDESCA_MNM_1901;As a scholar, I have dedicated much time to the art of studying the inner depths of the human Mind. I learned a great deal in doing so. But I should spend more time with the other specialties as well. Which one should I focus on more closely?;;;;;;;;;;;;x
EVTDESCB_MNM_1901;To study chemistry and how to transform both particles and the noosphere is indeed a learning experience. Albeit more difficult than one might imagine. But time has come to also master the other specialties. Which one should be my focus?;;;;;;;;;;;;x
EVTDESCC_MNM_1901;I have attained great knowledge in the art of Cosmogony. Learning about the Cosmos and the laws of nature. Yet, to master the truth and understand it, I will need to learn more about the other specialties. Which one should I study next?;;;;;;;;;;;;x
EVTOPTA_MNM_1901;I shall learn more about psychology.;;;;;;;;;;;;x
EVTOPTB_MNM_1901;Chemistry will be my priority.;;;;;;;;;;;;x
EVTOPTC_MNM_1901;The art of Cosmogony is important.;;;;;;;;;;;;x
EVTOPTD_MNM_1901;I will keep my current specialty for now.;;;;;;;;;;;;x

NO_HIGHER_QUALITY_VERSION_ACTIVE;Does NOT have an active higher quality Master Thesis on the same topic.\n;;;;;;;;;;;;x

EVTOPTA_MNM_1461;Our work shall be a great tribute to Science!;;;;;;;;;;;;x
EVTDESC_MNM_1478_A;The invention, the culmination of our great collaboration, is finally finished! Our accomplishment is twofold – not only have we rediscovered the recipe for an efficient explosive powder, we have also designed and produced a device that can harness it like the firearms of old. This 'handgun' is sure to revolutionize warfare once again!;;;;;;;;;;;;x
EVTDESC_MNM_1478_B;The invention, the culmination of our great collaboration, is finally finished! We have invented a device which always points towards the lodestar of the north, making it possible to navigate even when the celestial bodies are obscured by clouds. It will surely give an advantage to our traders, and be worthy of standing alongside ancient examples.;;;;;;;;;;;;x

quest_faculty_quest_1;Donate to the Schools of Learning;;;;;;;;;;;;x
quest_faculty_quest_1_desc;You have been asked to donate money to the Schools of Learning. A herald will arrive shortly to facilitate the transaction.;;;;;;;;;;;;x
quest_faculty_quest_1_tooltip;To complete this mission, wait for the herald to arrive, then pay him.;;;;;;;;;;;;x

quest_faculty_quest_2;Rebuild a Library;;;;;;;;;;;;x
quest_faculty_quest_2_desc;The Schools of Learning has asked you to restore an old library of theirs. You have accepted, but it will take a lot of work to get this building back to Schools of Learning standards...;;;;;;;;;;;;x
quest_faculty_quest_2_tooltip;To complete this mission, successfully rebuild the library.;;;;;;;;;;;;x

##Weizza Society (hermetics equivalent)##
weizza_society;Weizza Giang;;;;;;;;;;;;x
weizza_society_desc;Since the Event, A group of mysterious gurus of the forest speak of ancient rites and rituals held in high-esteem among the esoterically literate. Hymns of tantrics can be heard sung among the forest folk that revere them. They believe by undertaking rigorious examination of the harmonic elements that they will achieve immortality and samatha in prepartion of the coming Matteya. As a member of Weizza Giang it is your task to carefully interprete the ancient tantras and symbols.;;;;;;;;;;;;x
weizza_society_rank_1_female;Se;;;;;;;;;;;;x
weizza_society_rank_2_female;Pyda;;;;;;;;;;;;x
weizza_society_rank_3_female;In;;;;;;;;;;;;x
weizza_society_rank_4_female;Than;;;;;;;;;;;;x
weizza_society_rank_1_male;Se;;;;;;;;;;;;x
weizza_society_rank_2_male;Pyda;;;;;;;;;;;;x
weizza_society_rank_3_male;In;;;;;;;;;;;;x
weizza_society_rank_4_male;Than;;;;;;;;;;;;x
currency_name_weizza;Studies;;;;;;;;;;;;x

##Basaih Society (monastic order equivalent)##
basaih_society;Basaih Council;;;;;;;;;;;;x
basaih_society_desc;TEST.;;;;;;;;;;;;x
basaih_society_rank_1_female;Liah;;;;;;;;;;;;x
basaih_society_rank_2_female;Pahuak;;;;;;;;;;;;x
basaih_society_rank_3_female;Tapah;;;;;;;;;;;;x
basaih_society_rank_4_female;Po Adhia;;;;;;;;;;;;x
basaih_society_rank_1_male;Liah;;;;;;;;;;;;x
basaih_society_rank_2_male;Pahuak;;;;;;;;;;;;x
basaih_society_rank_3_male;Tapah;;;;;;;;;;;;x
basaih_society_rank_4_male;Po Adhia;;;;;;;;;;;;x
currency_name_basaih;Devotion;;;;;;;;;;;;x

hermetics_write_magnum_opus;Write a Master Thesis;;;;;;;;;;;;x
hermetics_write_magnum_opus_desc;Record your life's work for posterity in a hard-to-decipher Master Thesis.;;;;;;;;;;;;x
hermetics_wrote_magnum_opus_cd_tooltip;§Y[Root.GetTitledFirstName]§! has not already written a Master Thesis\n;;;;;;;;;;;;x
hermetics_wrote_magnum_opus_duplicate_ritual_theurgy_tooltip;Does NOT already own a Master Thesis on ekpyrotic Cosmogony\n;;;;;;;;;;;;x
hermetics_wrote_magnum_opus_duplicate_contemplative_theurgy_tooltip;Does NOT already own a Master Thesis on Big Bang Cosmogony\n;;;;;;;;;;;;x
hermetics_wrote_magnum_opus_duplicate_stellar_astrology_tooltip;Does NOT already own a Master Thesis on group Psychology\n;;;;;;;;;;;;x
hermetics_wrote_magnum_opus_duplicate_planetary_astrology_tooltip;Does NOT already own a Master Thesis on individual Psychology\n;;;;;;;;;;;;x
hermetics_wrote_magnum_opus_duplicate_panacea_alchemy_tooltip;Does NOT already own a Master Thesis on chemical Universal Cure-All\n;;;;;;;;;;;;x
hermetics_wrote_magnum_opus_duplicate_transmutation_alchemy_tooltip;Does NOT already own a Master Thesis on Atomic Transmutation\n;;;;;;;;;;;;x
writing_magnum_opus;Writing Master Thesis;;;;;;;;;;;;x
writing_magnum_opus_desc;This character is writing a Master thesis.;;;;;;;;;;;;x

