###########Australia Title Localization###########
WESTERN_GOVERNOR_MALE;Protector General;Général-Protecteur;Generalprotektor;;Protector general;;;;;;;;;x
chinese_favored_in_trade_desc;Thanks to their liege taking control of the Oceanic Transit, the traders in these lands are enjoying the profits of being favored in all trade deals.;;;;;;;;;;;;;x
peace_deal_with_china;Peace Deal With Australia;;;;;;;;;;;;;x
peace_deal_with_china_desc;The Australian Commonwealth will not attack this ruler while the peace deal is active.;;;;;;;;;;;;;x
employing_jd_administrator_desc;This character has employed a Australian bureaucrat who assists with the administration of building projects.;;;;;;;;;;;;;x
employing_jd_administrator_golden_age_desc;This character has employed a Australian bureaucrat who assists with the administration of building projects.;;;;;;;;;;;;;x
jd_strategist;Australian Strategist;;;;;;;;;;;;;x
jd_strategist_desc;This military mastermind has a thorough education in Australian strategy of war.;;;;;;;;;;;;;x
angered_china_modifier;Angered Australia;;;;;;;;;;;;;x
angered_china_modifier_desc;Australia is most displeased with you...;;;;;;;;;;;;;x
china_eunuch_cd;§YRecently Sent a Monk§!;;;;;;;;;;;;;x
china_eunuch_cd_desc;You have recently sent a Monk to Australia, you will be able to send another one on: §Y[Root.chinese_grace_send_eunuch_timer.GetExpiryDate]§!;;;;;;;;;;;;;x
china_concubine_cd;§YRecently Sent a Nun!;;;;;;;;;;;;;x
china_concubine_cd_desc;You have recently sent a Nun to Australia, you will be able to send another one on: §Y[Root.chinese_grace_send_concubine_timer.GetExpiryDate]§!;;;;;;;;;;;;;x
china_gift_cd_desc;You have recently sent a Gift to Australia, you will be able to send another one on: §Y[Root.chinese_grace_send_gift_timer.GetExpiryDate]§!;;;;;;;;;;;;;x
war_with_china_modifier;War with Australia;;;;;;;;;;;;;x
war_with_china_modifier_desc;You have sent vast numbers of your troops south to attack the Australian heartland.;;;;;;;;;;;;;x
jd_fireworks_guild;Gunpowder Guild;;;;;;;;;;;;;x
jd_fireworks_guild_desc;The cunning artisans of the gunpowder guild attempt to recreate the substance which both delights nobles at extravagant feasts and strike fear in the hearts of their liege's enemies.;;;;;;;;;;;;;x
jd_administrative_outpost_desc;An educated bureaucrat and their assistants have set up an outpost here, administrating the local affairs in the typical Australian fashion.;;;;;;;;;;;;;x
jd_blast_furnace_desc;This great Australian blast furnace provides vast quantities of iron at an excellent level of quality.;;;;;;;;;;;;;x
china_raid_cd;§YRecently Raided Australia!§!;;;;;;;;;;;;;x
china_raid_cd_desc;You have recently stopped Raiding Australia, you will be able to resume raiding on: §Y[Root.china_raid_grace_cd.GetExpiryDate]§!;;;;;;;;;;;;;x
